"Gene","ModuleColor","ModuleLabel"
"SNAP25","yellow",4
"SNAP29","grey",0
"SNAP47","brown",3
"SNAP91","yellow",4
"SNAPC1","grey",0
"SNAPC2","turquoise",1
"SNAPC3","turquoise",1
"SNAPC4","grey",0
"SNAPC5","turquoise",1
"SNAPIN","turquoise",1
"SNAR-E","grey",0
"SNAR-F","grey",0
"SNCA","brown",3
"SNCAIP","yellow",4
"SNCB","brown",3
"SNCG","blue",2
"SND1","blue",2
"SNED1","brown",3
"SNF8","grey",0
"SNHG1","green",5
"SNHG10","turquoise",1
"SNHG11","grey",0
"SNHG12","green",5
"SNHG3-RCC1","blue",2
"SNHG4","turquoise",1
"SNHG5","turquoise",1
"SNHG6","green",5
"SNHG8","turquoise",1
"SNHG9","green",5
"SNIP1","turquoise",1
"SNN","grey",0
"SNORA1","blue",2
"SNORA10","green",5
"SNORA11B","blue",2
"SNORA13","turquoise",1
"SNORA14B","turquoise",1
"SNORA16A","turquoise",1
"SNORA18","blue",2
"SNORA21","turquoise",1
"SNORA24","turquoise",1
"SNORA26","grey",0
"SNORA27","brown",3
"SNORA30","blue",2
"SNORA31","blue",2
"SNORA33","green",5
"SNORA38","blue",2
"SNORA39","grey",0
"SNORA4","green",5
"SNORA41","turquoise",1
"SNORA44","turquoise",1
"SNORA47","grey",0
"SNORA49","turquoise",1
"SNORA51","grey",0
"SNORA52","green",5
"SNORA57","turquoise",1
"SNORA59A","turquoise",1
"SNORA59B","turquoise",1
"SNORA60","grey",0
"SNORA61","green",5
"SNORA63","green",5
"SNORA64","green",5
"SNORA65","grey",0
"SNORA67","grey",0
"SNORA68","green",5
"SNORA71B","green",5
"SNORA71D","grey",0
"SNORA76","turquoise",1
"SNORA78","turquoise",1
"SNORA7A","grey",0
"SNORA8","blue",2
"SNORA80B","grey",0
"SNORA81","green",5
"SNORA84","turquoise",1
"SNORA9","grey",0
"SNORD10","grey",0
"SNORD100","green",5
"SNORD101","green",5
"SNORD102","brown",3
"SNORD104","turquoise",1
"SNORD105","turquoise",1
"SNORD110","grey",0
"SNORD113-1","brown",3
"SNORD113-4","grey",0
"SNORD113-6","brown",3
"SNORD114-1","brown",3
"SNORD114-10","brown",3
"SNORD114-12","grey",0
"SNORD114-13","grey",0
"SNORD114-20","brown",3
"SNORD114-21","brown",3
"SNORD114-22","brown",3
"SNORD114-25","brown",3
"SNORD114-26","brown",3
"SNORD114-3","brown",3
"SNORD114-31","blue",2
"SNORD114-4","brown",3
"SNORD114-5","brown",3
"SNORD114-9","brown",3
"SNORD115-15","grey",0
"SNORD115-16","grey",0
"SNORD115-20","brown",3
"SNORD115-21","grey",0
"SNORD115-22","grey",0
"SNORD115-40","green",5
"SNORD115-7","grey",0
"SNORD116-12","grey",0
"SNORD116-13","grey",0
"SNORD116-14","grey",0
"SNORD116-24","grey",0
"SNORD12","green",5
"SNORD124","turquoise",1
"SNORD125","blue",2
"SNORD12B","green",5
"SNORD12C","green",5
"SNORD15A","turquoise",1
"SNORD15B","brown",3
"SNORD16","green",5
"SNORD17","green",5
"SNORD18A","green",5
"SNORD18B","green",5
"SNORD18C","green",5
"SNORD1A","blue",2
"SNORD1C","turquoise",1
"SNORD2","turquoise",1
"SNORD21","brown",3
"SNORD22","green",5
"SNORD24","grey",0
"SNORD25","turquoise",1
"SNORD26","turquoise",1
"SNORD27","turquoise",1
"SNORD28","green",5
"SNORD29","green",5
"SNORD30","green",5
"SNORD31","green",5
"SNORD32A","green",5
"SNORD32B","brown",3
"SNORD33","green",5
"SNORD34","green",5
"SNORD35A","green",5
"SNORD35B","turquoise",1
"SNORD36A","brown",3
"SNORD36B","grey",0
"SNORD36C","brown",3
"SNORD37","brown",3
"SNORD38A","blue",2
"SNORD38B","blue",2
"SNORD41","grey",0
"SNORD42A","green",5
"SNORD42B","turquoise",1
"SNORD43","turquoise",1
"SNORD45A","green",5
"SNORD45B","green",5
"SNORD46","turquoise",1
"SNORD47","green",5
"SNORD48","turquoise",1
"SNORD49A","turquoise",1
"SNORD49B","turquoise",1
"SNORD4A","green",5
"SNORD4B","green",5
"SNORD5","blue",2
"SNORD50A","turquoise",1
"SNORD50B","turquoise",1
"SNORD51","turquoise",1
"SNORD53","blue",2
"SNORD54","blue",2
"SNORD55","turquoise",1
"SNORD56","blue",2
"SNORD56B","turquoise",1
"SNORD57","blue",2
"SNORD58C","green",5
"SNORD59A","turquoise",1
"SNORD59B","turquoise",1
"SNORD6","blue",2
"SNORD60","turquoise",1
"SNORD68","turquoise",1
"SNORD7","turquoise",1
"SNORD72","green",5
"SNORD74","turquoise",1
"SNORD75","turquoise",1
"SNORD76","turquoise",1
"SNORD77","turquoise",1
"SNORD78","green",5
"SNORD79","green",5
"SNORD80","green",5
"SNORD81","green",5
"SNORD83B","brown",3
"SNORD84","green",5
"SNORD86","blue",2
"SNORD87","green",5
"SNORD89","grey",0
"SNORD9","turquoise",1
"SNORD93","turquoise",1
"SNORD95","turquoise",1
"SNORD96A","turquoise",1
"SNORD99","green",5
"SNPH","grey",0
"SNRK","blue",2
"SNRNP200","turquoise",1
"SNRNP27","turquoise",1
"SNRNP35","turquoise",1
"SNRNP40","turquoise",1
"SNRNP70","turquoise",1
"SNRPA","turquoise",1
"SNRPA1","grey",0
"SNRPB","turquoise",1
"SNRPB2","grey",0
"SNRPD1","grey",0
"SNRPD2","turquoise",1
"SNRPD3","turquoise",1
"SNRPE","grey",0
"SNRPF","brown",3
"SNRPG","turquoise",1
"SNRPN","grey",0
"SNTA1","grey",0
"SNTB1","grey",0
"SNTB2","turquoise",1
"SNTG1","yellow",4
"SNTG2","grey",0
"SNUPN","blue",2
"SNURF","grey",0
"SNX10","turquoise",1
"SNX11","grey",0
"SNX13","grey",0
"SNX14","turquoise",1
"SNX15","turquoise",1
"SNX16","grey",0
"SNX17","turquoise",1
"SNX18","grey",0
"SNX19","grey",0
"SNX2","turquoise",1
"SNX20","turquoise",1
"SNX21","blue",2
"SNX22","grey",0
"SNX24","blue",2
"SNX26","grey",0
"SNX27","grey",0
"SNX29","grey",0
"SNX3","grey",0
"SNX31","yellow",4
"SNX32","blue",2
"SNX33","brown",3
"SNX4","turquoise",1
"SNX5","green",5
"SNX6","turquoise",1
"SNX7","brown",3
"SNX8","grey",0
"SNX9","turquoise",1
"SOAT1","blue",2
"SOAT2","brown",3
"SOBP","blue",2
"SOCS1","grey",0
"SOCS2","brown",3
"SOCS3","turquoise",1
"SOCS4","turquoise",1
"SOCS5","turquoise",1
"SOCS6","grey",0
"SOCS7","turquoise",1
"SOD1","turquoise",1
"SOD3","blue",2
"SOHLH2","brown",3
"SOLH","blue",2
"SON","turquoise",1
"SORBS1","brown",3
"SORBS2","brown",3
"SORBS3","blue",2
"SORCS1","yellow",4
"SORCS2","grey",0
"SORCS3","grey",0
"SORL1","blue",2
"SORT1","brown",3
"SOS2","brown",3
"SOST","grey",0
"SOSTDC1","grey",0
"SOX1","yellow",4
"SOX11","yellow",4
"SOX12","grey",0
"SOX13","blue",2
"SOX14","yellow",4
"SOX15","blue",2
"SOX17","yellow",4
"SOX18","red",6
"SOX2","yellow",4
"SOX21","yellow",4
"SOX2OT","yellow",4
"SOX30","grey",0
"SOX4","turquoise",1
"SOX5","blue",2
"SOX6","brown",3
"SOX7","brown",3
"SOX8","brown",3
"SOX9","yellow",4
"SP1","blue",2
"SP100","grey",0
"SP110","brown",3
"SP140","green",5
"SP2","turquoise",1
"SP3","blue",2
"SP4","blue",2
"SP5","yellow",4
"SP6","grey",0
"SP7","brown",3
"SP8","yellow",4
"SP9","yellow",4
"SPA17","turquoise",1
"SPACA4","blue",2
"SPAG1","grey",0
"SPAG16","turquoise",1
"SPAG17","yellow",4
"SPAG4","grey",0
"SPAG4L","grey",0
"SPAG5","grey",0
"SPAG6","grey",0
"SPAG7","green",5
"SPAG8","turquoise",1
"SPAG9","blue",2
"SPARC","blue",2
"SPARCL1","brown",3
"SPAST","turquoise",1
"SPATA1","turquoise",1
"SPATA12","blue",2
"SPATA13","turquoise",1
"SPATA17","brown",3
"SPATA19","brown",3
"SPATA2","grey",0
"SPATA20","grey",0
"SPATA21","brown",3
"SPATA24","turquoise",1
"SPATA2L","grey",0
"SPATA3","blue",2
"SPATA4","turquoise",1
"SPATA5","grey",0
"SPATA5L1","turquoise",1
"SPATA6","blue",2
"SPATA7","turquoise",1
"SPATA8","brown",3
"SPATA9","blue",2
"SPATC1","blue",2
"SPATS1","blue",2
"SPATS2","grey",0
"SPATS2L","blue",2
"SPC24","turquoise",1
"SPC25","turquoise",1
"SPCS1","turquoise",1
"SPCS2","grey",0
"SPCS3","turquoise",1
"SPDEF","yellow",4
"SPDYA","turquoise",1
"SPDYC","grey",0
"SPDYE4","brown",3
"SPEF1","blue",2
"SPEF2","yellow",4
"SPEG","grey",0
"SPEM1","brown",3
"SPEN","grey",0
"SPERT","brown",3
"SPG11","grey",0
"SPG20","yellow",4
"SPG21","turquoise",1
"SPG7","blue",2
"SPHK1","grey",0
"SPHK2","blue",2
"SPHKAP","yellow",4
"SPI1","blue",2
"SPIB","brown",3
"SPIC","brown",3
"SPINK2","brown",3
"SPINK5","brown",3
"SPINK5L2","blue",2
"SPINK5L3","brown",3
"SPINK7","green",5
"SPINLW1","green",5
"SPINT1","grey",0
"SPINT2","yellow",4
"SPINT3","brown",3
"SPIRE1","brown",3
"SPIRE2","grey",0
"SPN","grey",0
"SPNS1","turquoise",1
"SPNS2","grey",0
"SPNS3","blue",2
"SPO11","green",5
"SPOCD1","brown",3
"SPOCK1","grey",0
"SPOCK2","grey",0
"SPOCK3","grey",0
"SPON1","blue",2
"SPON2","grey",0
"SPOP","blue",2
"SPOPL","grey",0
"SPP1","blue",2
"SPP2","brown",3
"SPPL2A","turquoise",1
"SPPL2B","blue",2
"SPPL3","grey",0
"SPR","blue",2
"SPRED1","blue",2
"SPRED2","blue",2
"SPRED3","grey",0
"SPRR1A","green",5
"SPRR2A","brown",3
"SPRR2C","brown",3
"SPRR2D","green",5
"SPRR3","brown",3
"SPRR4","brown",3
"SPRY2","blue",2
"SPRY4","blue",2
"SPRYD3","grey",0
"SPRYD4","grey",0
"SPSB1","blue",2
"SPSB2","grey",0
"SPSB3","grey",0
"SPSB4","brown",3
"SPTAN1","grey",0
"SPTB","turquoise",1
"SPTBN1","blue",2
"SPTBN2","brown",3
"SPTBN4","yellow",4
"SPTBN5","brown",3
"SPTLC2","grey",0
"SPTLC3","turquoise",1
"SPTY2D1","turquoise",1
"SQLE","grey",0
"SQRDL","turquoise",1
"SQSTM1","brown",3
"SR140","turquoise",1
"SRA1","grey",0
"SRC","grey",0
"SRCAP","blue",2
"SRCIN1","turquoise",1
"SRCRB4D","grey",0
"SRD5A1","grey",0
"SRD5A2","yellow",4
"SRD5A3","turquoise",1
"SREBF1","blue",2
"SREBF2","blue",2
"SRF","turquoise",1
"SRFBP1","turquoise",1
"SRGAP1","grey",0
"SRGAP3","grey",0
"SRGN","blue",2
"SRI","turquoise",1
"SRL","grey",0
"SRM","turquoise",1
"SRP14","turquoise",1
"SRP19","turquoise",1
"SRP54","turquoise",1
"SRP68","turquoise",1
"SRP72","turquoise",1
"SRP9","turquoise",1
"SRPK1","turquoise",1
"SRPK2","brown",3
"SRPR","grey",0
"SRPRB","turquoise",1
"SRR","turquoise",1
"SRRD","turquoise",1
"SRRM1","turquoise",1
"SRRM2","green",5
"SRRM3","brown",3
"SRRM4","yellow",4
"SRRT","grey",0
"SRXN1","grey",0
"SS18","turquoise",1
"SS18L1","grey",0
"SS18L2","blue",2
"SSB","turquoise",1
"SSBP1","turquoise",1
"SSBP2","turquoise",1
"SSBP3","brown",3
"SSBP4","yellow",4
"SSC5D","turquoise",1
"SSFA2","turquoise",1
"SSH1","blue",2
"SSH2","turquoise",1
"SSH3","blue",2
"SSNA1","turquoise",1
"SSPN","brown",3
"SSPO","brown",3
"SSR1","grey",0
"SSR2","grey",0
"SSR3","blue",2
"SSRP1","turquoise",1
"SSSCA1","turquoise",1
"SST","yellow",4
"SSTR1","yellow",4
"SSTR3","brown",3
"SSTR4","grey",0
"SSU72","blue",2
"SSX2IP","turquoise",1
"ST13","turquoise",1
"ST14","brown",3
"ST18","brown",3
"ST20","grey",0
"ST3GAL1","turquoise",1
"ST3GAL2","blue",2
"ST3GAL3","turquoise",1
"ST3GAL4","blue",2
"ST3GAL5","grey",0
"ST5","blue",2
"ST6GAL1","blue",2
"ST6GAL2","yellow",4
"ST6GALNAC1","blue",2
"ST6GALNAC2","blue",2
"ST6GALNAC4","grey",0
"ST6GALNAC5","yellow",4
"ST6GALNAC6","grey",0
"ST7","blue",2
"ST7L","turquoise",1
"ST7OT1","blue",2
"ST7OT2","blue",2
"ST7OT4","blue",2
"ST8SIA2","grey",0
"ST8SIA3","yellow",4
"ST8SIA4","turquoise",1
"ST8SIA6","blue",2
"STAB1","blue",2
"STAB2","brown",3
"STAC","yellow",4
"STAC2","brown",3
"STAC3","turquoise",1
"STAG1","turquoise",1
"STAG3","yellow",4
"STAM","turquoise",1
"STAM2","turquoise",1
"STAMBPL1","turquoise",1
"STAR","blue",2
"STARD10","grey",0
"STARD13","blue",2
"STARD3","grey",0
"STARD3NL","turquoise",1
"STARD4","turquoise",1
"STARD5","blue",2
"STARD6","blue",2
"STARD7","green",5
"STARD9","grey",0
"STAT1","turquoise",1
"STAT2","blue",2
"STAT3","grey",0
"STAT4","turquoise",1
"STAT5A","blue",2
"STAT5B","blue",2
"STAT6","turquoise",1
"STAU1","turquoise",1
"STAU2","blue",2
"STBD1","grey",0
"STC2","turquoise",1
"STEAP2","grey",0
"STEAP3","grey",0
"STEAP4","brown",3
"STIL","grey",0
"STIM1","turquoise",1
"STIM2","brown",3
"STIP1","turquoise",1
"STK10","blue",2
"STK11","grey",0
"STK11IP","blue",2
"STK16","blue",2
"STK17A","turquoise",1
"STK17B","grey",0
"STK19","turquoise",1
"STK24","blue",2
"STK25","blue",2
"STK31","grey",0
"STK32A","yellow",4
"STK32B","yellow",4
"STK32C","grey",0
"STK33","blue",2
"STK35","blue",2
"STK36","turquoise",1
"STK38L","blue",2
"STK39","turquoise",1
"STK4","turquoise",1
"STK40","blue",2
"STL","yellow",4
"STMN1","grey",0
"STMN3","grey",0
"STMN4","grey",0
"STOM","turquoise",1
"STOML1","turquoise",1
"STOML3","brown",3
"STON1-GTF2A1L","grey",0
"STON2","blue",2
"STOX1","turquoise",1
"STOX2","blue",2
"STRA13","turquoise",1
"STRA6","green",5
"STRA8","brown",3
"STRADA","turquoise",1
"STRADB","grey",0
"STRN3","turquoise",1
"STRN4","grey",0
"STT3A","turquoise",1
"STT3B","grey",0
"STUB1","grey",0
"STX11","turquoise",1
"STX12","turquoise",1
"STX16","turquoise",1
"STX18","blue",2
"STX1A","brown",3
"STX1B","grey",0
"STX2","grey",0
"STX3","turquoise",1
"STX4","grey",0
"STX5","blue",2
"STX6","turquoise",1
"STX7","turquoise",1
"STX8","grey",0
"STXBP1","grey",0
"STXBP2","blue",2
"STXBP3","turquoise",1
"STXBP4","turquoise",1
"STXBP5","grey",0
"STXBP6","grey",0
"STYK1","turquoise",1
"STYX","grey",0
"STYXL1","turquoise",1
"SUB1","grey",0
"SUCLA2","turquoise",1
"SUCLG2","grey",0
"SUDS3","grey",0
"SUFU","turquoise",1
"SUGT1","turquoise",1
"SUGT1L1","brown",3
"SUGT1P1","turquoise",1
"SULF1","grey",0
"SULF2","blue",2
"SULT1C2","blue",2
"SULT1C4","blue",2
"SULT2B1","brown",3
"SULT4A1","yellow",4
"SUMF1","grey",0
"SUMF2","turquoise",1
"SUMO1","brown",3
"SUMO1P1","blue",2
"SUMO2","turquoise",1
"SUMO3","grey",0
"SUMO4","grey",0
"SUOX","brown",3
"SUPT16H","blue",2
"SUPT3H","brown",3
"SUPT4H1","turquoise",1
"SUPT5H","turquoise",1
"SUPT6H","turquoise",1
"SUPT7L","turquoise",1
"SUPV3L1","turquoise",1
"SURF4","grey",0
"SURF6","turquoise",1
"SUSD1","blue",2
"SUSD3","grey",0
"SUSD4","yellow",4
"SUSD5","brown",3
"SUV39H2","turquoise",1
"SUV420H1","grey",0
"SUV420H2","turquoise",1
"SV2B","turquoise",1
"SV2C","brown",3
"SVEP1","yellow",4
"SVIL","grey",0
"SVOP","grey",0
"SVOPL","blue",2
"SWAP70","brown",3
"SYCE1","green",5
"SYCE1L","grey",0
"SYCE2","brown",3
"SYCN","blue",2
"SYCP2L","yellow",4
"SYDE1","yellow",4
"SYDE2","blue",2
"SYF2","blue",2
"SYK","yellow",4
"SYMPK","yellow",4
"SYN2","brown",3
"SYN3","grey",0
"SYNC","blue",2
"SYNCRIP","turquoise",1
"SYNE1","turquoise",1
"SYNE2","blue",2
"SYNGAP1","brown",3
"SYNGR1","grey",0
"SYNGR3","grey",0
"SYNGR4","turquoise",1
"SYNJ1","grey",0
"SYNJ2","blue",2
"SYNJ2BP","grey",0
"SYNM","turquoise",1
"SYNPO","blue",2
"SYNPO2","grey",0
"SYNPO2L","grey",0
"SYNPR","yellow",4
"SYNRG","turquoise",1
"SYPL1","grey",0
"SYPL2","yellow",4
"SYS1","turquoise",1
"SYS1-DBNDD2","blue",2
"SYT1","yellow",4
"SYT10","yellow",4
"SYT11","turquoise",1
"SYT12","grey",0
"SYT13","turquoise",1
"SYT14","yellow",4
"SYT15","yellow",4
"SYT17","brown",3
"SYT2","grey",0
"SYT3","blue",2
"SYT5","grey",0
"SYT6","yellow",4
"SYT7","grey",0
"SYT8","yellow",4
"SYT9","yellow",4
"SYTL1","grey",0
"SYTL2","grey",0
"SYTL3","brown",3
"SYVN1","turquoise",1
"T","yellow",4
"T-SP1","brown",3
"TAAR3","blue",2
"TAC1","yellow",4
"TAC3","yellow",4
"TACC1","blue",2
"TACC2","grey",0
"TACC3","grey",0
"TACR1","yellow",4
"TACR2","grey",0
"TACR3","brown",3
"TACSTD2","blue",2
"TADA1","brown",3
"TADA2A","turquoise",1
"TADA2B","grey",0
"TADA3","green",5
"TAF10","grey",0
"TAF11","turquoise",1
"TAF12","turquoise",1
"TAF15","grey",0
"TAF1A","turquoise",1
"TAF1B","brown",3
"TAF1C","turquoise",1
"TAF1D","turquoise",1
"TAF2","turquoise",1
"TAF3","turquoise",1
"TAF4","brown",3
"TAF4B","turquoise",1
"TAF5","turquoise",1
"TAF5L","turquoise",1
"TAF6","turquoise",1
"TAF6L","turquoise",1
"TAF7","turquoise",1
"TAF8","turquoise",1
"TAF9","turquoise",1
"TAGAP","blue",2
"TAGLN2","turquoise",1
"TAGLN3","brown",3
"TAL1","yellow",4
"TALDO1","turquoise",1
"TANC1","grey",0
"TANC2","blue",2
"TANK","grey",0
"TAOK2","grey",0
"TAOK3","grey",0
"TAP1","green",5
"TAP2","grey",0
"TAPBP","grey",0
"TAPBPL","turquoise",1
"TARBP1","grey",0
"TARBP2","turquoise",1
"TARP","grey",0
"TARS","turquoise",1
"TARS2","turquoise",1
"TARSL2","grey",0
"TAS1R1","grey",0
"TAS1R3","brown",3
"TAS2R16","green",5
"TAS2R38","brown",3
"TAS2R40","brown",3
"TASP1","turquoise",1
"TAT","turquoise",1
"TATDN1","turquoise",1
"TATDN2","turquoise",1
"TAX1BP1","turquoise",1
"TAX1BP3","turquoise",1
"TBC1D1","blue",2
"TBC1D10A","grey",0
"TBC1D10B","turquoise",1
"TBC1D10C","turquoise",1
"TBC1D12","yellow",4
"TBC1D13","grey",0
"TBC1D14","brown",3
"TBC1D15","turquoise",1
"TBC1D16","brown",3
"TBC1D17","turquoise",1
"TBC1D19","turquoise",1
"TBC1D2","blue",2
"TBC1D20","grey",0
"TBC1D21","brown",3
"TBC1D22A","grey",0
"TBC1D22B","grey",0
"TBC1D23","blue",2
"TBC1D24","turquoise",1
"TBC1D2B","grey",0
"TBC1D4","turquoise",1
"TBC1D5","blue",2
"TBC1D7","turquoise",1
"TBC1D8","blue",2
"TBC1D9","grey",0
"TBC1D9B","turquoise",1
"TBCA","brown",3
"TBCB","blue",2
"TBCC","turquoise",1
"TBCCD1","turquoise",1
"TBCD","turquoise",1
"TBCE","grey",0
"TBK1","blue",2
"TBKBP1","blue",2
"TBL1XR1","turquoise",1
"TBL2","turquoise",1
"TBL3","grey",0
"TBP","turquoise",1
"TBPL1","turquoise",1
"TBR1","yellow",4
"TBRG1","turquoise",1
"TBRG4","grey",0
"TBX1","blue",2
"TBX10","brown",3
"TBX15","yellow",4
"TBX18","yellow",4
"TBX2","yellow",4
"TBX20","yellow",4
"TBX21","turquoise",1
"TBX3","yellow",4
"TBX4","yellow",4
"TBX5","yellow",4
"TBX6","blue",2
"TBXA2R","brown",3
"TBXAS1","blue",2
"TC2N","blue",2
"TCAM1","brown",3
"TCAP","grey",0
"TCEA1","grey",0
"TCEA2","grey",0
"TCEA3","brown",3
"TCEB1","turquoise",1
"TCEB2","grey",0
"TCEB3","grey",0
"TCERG1","turquoise",1
"TCERG1L","brown",3
"TCF12","blue",2
"TCF15","yellow",4
"TCF19","grey",0
"TCF20","grey",0
"TCF21","yellow",4
"TCF23","brown",3
"TCF25","blue",2
"TCF3","grey",0
"TCF4","grey",0
"TCF7","turquoise",1
"TCF7L1","blue",2
"TCF7L2","grey",0
"TCFL5","grey",0
"TCHP","turquoise",1
"TCIRG1","grey",0
"TCL6","brown",3
"TCN1","blue",2
"TCN2","yellow",4
"TCOF1","turquoise",1
"TCP1","turquoise",1
"TCP10L","turquoise",1
"TCP11","turquoise",1
"TCP11L1","turquoise",1
"TCP11L2","turquoise",1
"TCTA","turquoise",1
"TCTE1","brown",3
"TCTE3","grey",0
"TCTEX1D1","yellow",4
"TCTEX1D2","grey",0
"TCTEX1D4","blue",2
"TCTN1","turquoise",1
"TCTN2","grey",0
"TCTN3","turquoise",1
"TDGF1","grey",0
"TDH","brown",3
"TDP1","turquoise",1
"TDRD1","grey",0
"TDRD10","yellow",4
"TDRD3","turquoise",1
"TDRD5","green",5
"TDRD9","brown",3
"TDRG1","blue",2
"TDRKH","brown",3
"TEAD1","grey",0
"TEAD2","blue",2
"TEAD3","brown",3
"TEAD4","grey",0
"TEC","grey",0
"TECPR1","blue",2
"TECPR2","grey",0
"TECR","blue",2
"TECTA","brown",3
"TECTB","turquoise",1
"TEF","blue",2
"TEK","blue",2
"TEKT1","yellow",4
"TEKT2","grey",0
"TEKT3","yellow",4
"TELO2","grey",0
"TENC1","turquoise",1
"TEP1","turquoise",1
"TERC","blue",2
"TERF1","turquoise",1
"TERF2","turquoise",1
"TERF2IP","turquoise",1
"TERT","blue",2
"TES","green",5
"TESC","blue",2
"TESK1","grey",0
"TESK2","turquoise",1
"TESSP1","grey",0
"TET1","brown",3
"TET2","grey",0
"TET3","grey",0
"TEX101","brown",3
"TEX12","grey",0
"TEX14","grey",0
"TEX2","turquoise",1
"TEX261","turquoise",1
"TEX264","turquoise",1
"TF","grey",0
"TFAM","turquoise",1
"TFAMP1","brown",3
"TFAP2A","yellow",4
"TFAP2B","yellow",4
"TFAP2C","yellow",4
"TFAP2D","yellow",4
"TFAP2E","brown",3
"TFAP4","turquoise",1
"TFB1M","turquoise",1
"TFB2M","turquoise",1
"TFCP2","grey",0
"TFCP2L1","green",5
"TFDP1","blue",2
"TFEB","blue",2
"TFEC","green",5
"TFF1","brown",3
"TFF3","brown",3
"TFG","turquoise",1
"TFIP11","turquoise",1
"TFPI","blue",2
"TFPI2","yellow",4
"TFPT","turquoise",1
"TFR2","brown",3
"TFRC","blue",2
"TG","brown",3
"TGDS","blue",2
"TGFA","turquoise",1
"TGFB1","turquoise",1
"TGFB1I1","grey",0
"TGFB2","yellow",4
"TGFB3","grey",0
"TGFBI","yellow",4
"TGFBR1","blue",2
"TGFBR2","turquoise",1
"TGFBR3","grey",0
"TGFBRAP1","blue",2
"TGIF1","blue",2
"TGIF2","blue",2
"TGM2","grey",0
"TGM3","brown",3
"TGM5","blue",2
"TGM6","brown",3
"TGM7","brown",3
"TGOLN2","turquoise",1
"TGS1","turquoise",1
"TH","grey",0
"TH1L","grey",0
"THADA","turquoise",1
"THAP1","turquoise",1
"THAP10","blue",2
"THAP11","turquoise",1
"THAP2","turquoise",1
"THAP3","grey",0
"THAP4","grey",0
"THAP5","turquoise",1
"THAP6","turquoise",1
"THAP7","turquoise",1
"THAP8","turquoise",1
"THAP9","turquoise",1
"THBD","yellow",4
"THBS1","grey",0
"THBS2","brown",3
"THBS3","blue",2
"THBS4","brown",3
"THEG","grey",0
"THEM4","blue",2
"THEMIS","blue",2
"THG1L","turquoise",1
"THNSL1","turquoise",1
"THOC1","turquoise",1
"THOC4","turquoise",1
"THOC5","turquoise",1
"THOC6","turquoise",1
"THOC7","grey",0
"THOP1","grey",0
"THPO","green",5
"THRA","blue",2
"THRAP3","turquoise",1
"THRB","yellow",4
"THSD1","grey",0
"THSD7A","brown",3
"THSD7B","brown",3
"THTPA","green",5
"THUMPD1","turquoise",1
"THUMPD2","blue",2
"THY1","grey",0
"THYN1","turquoise",1
"TIA1","turquoise",1
"TIAL1","turquoise",1
"TIAM2","blue",2
"TICAM1","turquoise",1
"TICAM2","blue",2
"TIE1","blue",2
"TIFA","grey",0
"TIFAB","grey",0
"TIGD1","turquoise",1
"TIGD2","blue",2
"TIGD3","brown",3
"TIGD4","turquoise",1
"TIGD5","grey",0
"TIGD6","grey",0
"TIGIT","green",5
"TIMM10","turquoise",1
"TIMM13","blue",2
"TIMM17A","turquoise",1
"TIMM22","turquoise",1
"TIMM44","grey",0
"TIMM50","turquoise",1
"TIMM8B","turquoise",1
"TIMM9","turquoise",1
"TIMP2","grey",0
"TIMP3","brown",3
"TIMP4","blue",2
"TINAG","green",5
"TINAGL1","blue",2
"TINF2","turquoise",1
"TIPARP","turquoise",1
"TIPIN","grey",0
"TIPRL","turquoise",1
"TIRAP","grey",0
"TJAP1","grey",0
"TJP1","yellow",4
"TJP2","grey",0
"TK1","blue",2
"TK2","turquoise",1
"TKT","turquoise",1
"TKTL2","brown",3
"TLCD1","green",5
"TLCD2","blue",2
"TLE2","turquoise",1
"TLE3","brown",3
"TLE4","turquoise",1
"TLE6","grey",0
"TLL1","yellow",4
"TLL2","grey",0
"TLN1","turquoise",1
"TLN2","brown",3
"TLR2","yellow",4
"TLR3","grey",0
"TLR4","blue",2
"TLR5","grey",0
"TLR6","blue",2
"TLR9","grey",0
"TLX1","yellow",4
"TLX1NB","yellow",4
"TLX2","yellow",4
"TLX3","yellow",4
"TM2D1","turquoise",1
"TM2D2","turquoise",1
"TM2D3","brown",3
"TM4SF1","blue",2
"TM4SF18","grey",0
"TM4SF19","brown",3
"TM4SF4","brown",3
"TM4SF5","brown",3
"TM6SF1","grey",0
"TM6SF2","yellow",4
"TM7SF2","turquoise",1
"TM7SF3","grey",0
"TM7SF4","blue",2
"TM9SF1","turquoise",1
"TM9SF2","turquoise",1
"TM9SF3","grey",0
"TM9SF4","turquoise",1
"TMBIM1","blue",2
"TMBIM4","turquoise",1
"TMBIM6","turquoise",1
"TMC2","brown",3
"TMC4","blue",2
"TMC6","grey",0
"TMC7","brown",3
"TMC8","blue",2
"TMCC1","turquoise",1
"TMCC2","green",5
"TMCC3","brown",3
"TMCO3","blue",2
"TMCO4","grey",0
"TMCO5A","brown",3
"TMCO6","grey",0
"TMCO7","turquoise",1
"TMED1","turquoise",1
"TMED2","turquoise",1
"TMED3","turquoise",1
"TMED4","turquoise",1
"TMED5","turquoise",1
"TMED7","turquoise",1
"TMED7-TICAM2","grey",0
"TMED8","turquoise",1
"TMED9","turquoise",1
"TMEFF1","grey",0
"TMEM100","blue",2
"TMEM101","turquoise",1
"TMEM102","brown",3
"TMEM104","turquoise",1
"TMEM105","blue",2
"TMEM106A","turquoise",1
